,,,,,,,,300.784424583054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,-0.0106635071090048,-0.0245508982035928,0.0755064456721915,0.198630136986301,-0.0138095238095238,0.048768710767745,0.120165745856354,0.398684751335799,-0.134679144869269,0.0833137755026365,0.169264340661047,0.368726285453749,-0.137544181266235,0.0205218504152209,0.00688765326132068,0.432227893565691,-0.159722222222222,0.134986225895317,0.0402912621359224,0.225384974335044,-0.0845392231530845,0.127426511369939,0.0972820071331939,0.177426585967272,0.0034269395525941,0.0673560383265346,0.0438183272597992,0.166723433242507,-0.0780907896657422,0.0155953134895503,0.0728038038818302,0.17060233960619,-0.0772143256160387,0.0878455640008071,0.035676745192605,0.193194029850746,-0.083708596017212,0.0734996996669033,0.119538125031792,0.071743377709119,-0.0402323215194167,0.0966473784177746,0.128891932170621,0.114710814571663,0.020805326163498,0.109745390693591,0.113019891500904,0.0761575954508529,0.00943574259294211,0.102822957562161,0.10383115782336,0.0825462643016202,,,,,,,,,,,,,,,,,,na,na,na,na,na,,,,,,,,,1.82737632737633,1.16693832234899,1.14372469635628,1.13628318584071,1.0981308411215,1.06382978723404,1.09066666666667,1.07334963325183,1.05694760820046,1.03987068965517,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of total gross revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145454944123258,0.160215498866283,0.190492365513047,0.18335099384017,0.195643411729766,0.220485760945236,0.238756292533527,0.264958941107548,0.307964624380083,0.349684520332814,0.386320717042446,0.419261496397423,0.447101298848685,0.468904505223322,0.487950026053796,0.503983388889502,0.516849832582548,0.526293283536241,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Google Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,1700,2700,4056,5838,8918,13059,19206,26280,33088,43229,58705,94323.5165,137409.537025,187623.357308852,245902.374083056,310826.626964592,380582.596648177,457452.19273083,540608.251449312,629053.267112185,721676.647021807,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,1000,1356,1782,3080,4141,6147,7074,6808,10141,15476,35618.5165,43086.020525,50213.8202838517,58279.0167742044,64924.2528815359,69755.9696835855,76869.5960826525,83156.0587184824,88445.0156628725,92623.3799096225,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.588235294117647,0.502222222222222,0.439349112426036,0.52757793764988,0.464341780668311,0.470709855272226,0.368322399250234,0.259056316590563,0.306485735009671,0.358000416387148,0.60673735627289,0.456789803049805,0.365431842439844,0.310617066073867,0.264024506162787,0.224420830238369,0.201978747214532,0.181780872493079,0.163602785243771,0.147242506719394,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of total gross revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0226699915987678,0.0299096065225098,0.0365883361147445,0.0426695122753419,0.0550980186213757,0.0715455795580928,0.0745467460030974,0.0929160361481565,0.107640357326428,0.12350507688176,0.14572927940899,0.194866143834566,0.242104460385257,0.284281909610095,0.323019216606116,0.356639469067577,0.384052472255289,0.408466386616187,0.429562233357276,0.447174233761406,0.461180585224938,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Google Other (ex Cloud),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200,5451,7379,10914,14063,17014,21711,28032,29055,34688,40340,48030,54744.4835,61058.462975,67344.6426911483,73265.6259169439,78841.3730354081,84085.4033518226,89015.8072691701,93659.7485506877,98014.7328878152,101891.352978193,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,1928,3535,3149,2951,4697,6321,1023,5633,5652,7690,6714.4835,6313.979475,6286.17971614833,5920.98322579562,5575.74711846415,5244.03031641449,4930.40391734749,4643.94128151762,4354.98433712754,3876.62009037752,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0482692307692307,0.353696569436801,0.479062203550617,0.288528495510354,0.209841427860343,0.276066768543552,0.291142738703883,0.0364940068493151,0.193873687833419,0.162938191881919,0.190629647992068,0.13979769935457,0.115335446995312,0.102953454932565,0.0879206272271731,0.0761031800203955,0.0665136858291313,0.058635669459991,0.052169849647884,0.0464979289878262,0.0395514018776604,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of total gross revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0726906612969902,0.0817418468628146,0.0984529340128997,0.102785431847916,0.105117480244908,0.118946785954955,0.108804247837073,0.102727375581609,0.112845403618808,0.115251215651766,0.119229661698557,0.113098480545517,0.107580059947557,0.102038807432351,0.0962422797913066,0.0904618297811076,0.0848520329680327,0.0794836394376089,0.0744211555322265,0.0696755988211425,0.065112698311303,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Other Bets Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,80,75,142,151,166,185,197,262,132,97,117,131,150,145,146,154,170,162,155,172,135,148,178,196,198,192,182,181,440,193,209,226,288,285,297,657,495,365,388,400,450,373,344,370,545.786,572.482,603.934,640.473,979.683,1028.683,1073.683,1119.683,,,,,,,,,,,,,,,,,,12,327,448,810,477,595,659,657,753,1068,1527,1648,1537,2362.675,4201.732,5960.632,8207.582,11603.007,14416.83075,17956.8751875,22549.939621875,28123.222670625,35445.818938875,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26,-5,67,9,15,19,12,65,-130,-35,20,14,19,-5,1,8,16,-8,-7,17,-37,13,30,18,2,-6,-10,-1,259,-247,16,17,62,-3,12,360,-162,-130,23,12,50,-77,-29,26,175.786,26.6959999999999,31.452,36.539,339.21,49,45,46,,,,,,,,,,,,,,,,,,,315,121,362,-333,118,64,-2,96,315,459,121,-111,825.675,1839.057,1758.9,2246.95,3395.425,2813.82375,3540.0444375,4593.064434375,5573.28304875,7322.59626825,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,0.424528301886792,1.075,1.46666666666667,0.387323943661972,0.735099337748344,-0.204819277108434,-0.475675675675676,-0.406091370558376,-0.5,0.136363636363636,0.494845360824742,0.247863247863248,0.175572519083969,0.133333333333333,0.117241379310345,0.0616438356164384,0.116883116883117,-0.205882352941177,-0.0864197530864198,0.148387096774194,0.13953488372093,0.466666666666667,0.297297297297297,0.0224719101123596,-0.076530612244898,1.22222222222222,0.00520833333333326,0.148351648351648,0.248618784530387,-0.345454545454545,0.476683937823834,0.421052631578947,1.9070796460177,0.71875,0.280701754385965,0.306397306397306,-0.39117199391172,-0.0909090909090909,0.021917808219178,-0.11340206185567,-0.075,0.212857777777778,0.534804289544236,0.755622093023256,0.731008108108108,0.794994741528731,0.796882696748544,0.777815125493846,0.748212649089033,,,,,,,,,,,,,,,,,,,26.25,0.370030581039755,0.808035714285714,-0.411111111111111,0.247379454926625,0.107563025210084,-0.00303490136570561,0.146118721461187,0.418326693227092,0.429775280898876,0.0792403405370006,-0.0673543689320388,0.537199089134678,0.778379167680701,0.418613086222539,0.376965060080877,0.413693704187177,0.242508148965178,0.245549420596479,0.255783057264456,0.247152903387091,0.260375432574394,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Two-year % change ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,1.15962763963514,0.870180722891566,0.990990990990991,-0.0187674268964039,0.235099337748344,-0.0684556407447973,0.0191696851490666,-0.158228122695128,-0.324427480916031,0.26969696969697,0.612086740135087,0.309507083479686,0.292455635967086,-0.0725490196078432,0.030821626223925,0.210030932390632,0.256418000604047,0.26078431372549,0.210877544210878,0.170859006886553,0.0630042714760323,1.68888888888889,0.302505630630631,0.170823558464008,0.172088172285489,0.876767676767677,0.481892271157167,0.569404279930596,2.15569843054809,0.373295454545455,0.757385692209799,0.727449937976254,1.51590765210598,0.627840909090909,0.302619562605143,0.192995244541636,-0.46617199391172,0.121948686868687,0.556722097763414,0.642220031167586,0.656008108108108,1.00785251930651,1.33168698629278,1.5334372185171,1.47922075719714,,,,,,,,,,,,,,,,,,,,26.6200305810398,1.17806629532547,0.396924603174603,-0.163731656184486,0.354942480136709,0.104528123844378,0.143083820095482,0.564445414688279,0.848101974125968,0.509015621435877,0.0118859716049617,0.469844720202639,1.31557825681538,1.19699225390324,0.795578146303416,0.790658764268055,0.656201853152355,0.488057569561657,0.501332477860935,0.502935960651547,0.507528335961485,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,-0.245283018867924,-0.0625,0.893333333333333,0.0633802816901408,0.0993377483443709,0.114457831325301,0.0648648648648649,0.32994923857868,-0.49618320610687,-0.265151515151515,0.206185567010309,0.11965811965812,0.145038167938931,-0.0333333333333333,0.00689655172413795,0.0547945205479452,0.103896103896104,-0.0470588235294118,-0.0432098765432098,0.109677419354839,-0.215116279069768,0.0962962962962963,0.202702702702703,0.101123595505618,0.010204081632653,-0.0303030303030303,-0.0520833333333334,-0.00549450549450548,1.43093922651934,-0.561363636363636,0.0829015544041452,0.0813397129186604,0.274336283185841,-0.0104166666666666,0.0421052631578946,1.21212121212121,-0.246575342465753,-0.262626262626263,0.0630136986301371,0.0309278350515463,0.125,-0.171111111111111,-0.0777479892761395,0.0755813953488371,0.475097297297298,0.0489129439010894,0.0549397186287079,0.0605016442194015,0.529624199614972,0.0500161787027029,0.0437452548549941,0.0428431855584934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Hedging gains (losses),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,3,-191,-198,-239,-103,80,124,137,108,119,91,49,151,-22,-2,-109,-7,62,203,278,375,638,669,84,3,-1,150,72,102,17,20,260,-112,-207,-68,-50,-50,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,-169,-138,455,176,149,1960,236,211,-127,100,400,400,400,400,400,400,400,400,400,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-214,-194,-7,-41,136,183,44,13,-29,11,-28,-42,102,-173,20,-107,102,69,141,75,97,263,31,-585,-81,-4,151,-78,30,-85,3,240,-372,-95,139,18,0,150,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,31,593,-279,-27,1811,-1724,-25,-338,227,300,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.10138248847926,-35.3333333333333,-1.41884816753927,-1.62626262626263,-1.57322175732218,-2.04854368932039,0.4875,-0.266129032258065,-0.642335766423358,0.398148148148148,-1.18487394957983,-1.02197802197802,-3.22448979591837,-1.04635761589404,-3.81818181818182,-102.5,-3.55045871559633,-54.5714285714286,9.29032258064516,2.29556650246305,-0.697841726618705,-0.992,-1.00156739811912,-0.775784753363229,-0.142857142857143,33,-18,-0.866666666666667,2.61111111111111,-2.09803921568627,-13.1764705882353,-4.4,-1.19230769230769,-0.553571428571429,-1.48309178743961,-2.47058823529412,-3,-3,0,0,,,,,,,,,,,,,,,,,,,,,,,-0.183431952662722,-4.29710144927536,-0.613186813186813,-0.153409090909091,12.1543624161074,-0.879591836734694,-0.105932203389831,-1.60189573459716,-1.78740157480315,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2002-12-31 00:00:00,,,,2003-12-31 00:00:00,,,,2004-12-31 00:00:00,,,,2005-12-31 00:00:00,,,,2006-12-31 00:00:00,,,,2007-12-31 00:00:00,,,,2008-12-31 00:00:00,,,,2009-12-31 00:00:00,,,,2010-12-31 00:00:00,,,,2011-12-31 00:00:00,,,,2012-12-31 00:00:00,,,,2013-12-31 00:00:00,,,,2014-12-31 00:00:00,,,,2015-12-31 00:00:00,,,,2016-12-31 00:00:00,,,,2017-12-31 00:00:00,,,,2018-12-31 00:00:00,,,,2019-12-31 00:00:00,,,,2020-12-31 00:00:00,,,,2021-12-31 00:00:00,,,,2022-12-31 00:00:00,,,,2023-12-31 00:00:00,,,,2024-12-31 00:00:00,,,,2025-12-31 00:00:00,,,,2026-12-31 00:00:00,,,,2027-12-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAGR,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4,,,,,,2001-12-31 00:00:00,2002-12-31 00:00:00,2003-12-31 00:00:00,2004-12-31 00:00:00,2005-12-31 00:00:00,2006-12-31 00:00:00,2007-12-31 00:00:00,2008-12-31 00:00:00,2009-12-31 00:00:00,2010-12-31 00:00:00,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2014-12-31 00:00:00,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,2020-12-31 00:00:00,2021-12-31 00:00:00,2022-12-31 00:00:00,2023-12-31 00:00:00,2024-12-31 00:00:00,2025-12-31 00:00:00,2026-12-31 00:00:00,2027-12-31 00:00:00,2028-12-31 00:00:00,2029-12-31 00:00:00,2030-12-31 00:00:00,2031-12-31 00:00:00,2032-12-31 00:00:00,2033-12-31 00:00:00,2034-12-31 00:00:00,2035-12-31 00:00:00,,2011-2014,2012-2015,2013-2016,2014-2017,2015-2018,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,CURRENCY-NEUTRAL CORE GOOGLE GROSS REVENUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total Google Gross revenue (as reported),,,,,,,,,,,,,,,,,,,,,,,,,,,,5186.043,5367.212,5541.391,5700.904,5509,5523,5945,6673.563,6775,6820,7286,8440,8575,9026,9720,10584,10645,10964,11526,12905,12951,13107,13754,15707,15420,15955,16523,18103,17258,17727,18675,21329,20257,21500,22451,26064,24750,26010,27772,32323,31146,32657,33740,39276,36339,38944,40499,46075,41159,38297,46173,56898,55314,61880,65118,75325,68011,69685,69092,76048,69787,74604,76693,86310,80539,84742,88268,96469,90234,96428,102346,113828,109629.15839055,117258.962315188,122695.390880113,134459.096554829,127889.617011899,136436.50169869,144759.281940412,158477.61246467,,,,,,86.426,439.508,1465.934,3189.223,6138.56,10604.917,16593.986,21795.55,23650.563,29321,37905,46040,56044,66001,74989,90272,111024,136955,161857,182527,257637,282836,307394,350018,402836,484042.60814068,567563.013115671,659990.491713614,761262.369052504,871542.983667059,990965.1001939,1119926.16215119,1258509.73262744,1406729.68077991,1564846.11482466,,0.203052753885911,0.176578069131333,0.172216904468895,0.189292786710118,0.222343995117717,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5186.043,181.169000000001,174.178999999999,159.513,-191.904,14,422,728.563000000001,101.436999999999,45,466,1154,135,451,694,864,61,319,562,1379,46,156,647,1953,-287,535,568,1580,-845,469,948,2654,-1072,1243,951,3613,-1314,1260,1762,4551,-1177,1511,1083,5536,-2937,2605,1555,5576,-4916,-2862,7876,10725,-1584,6566,3238,10207,-7314,1674,-593,6956,-6261,4817,2089,9617,-5771,4203,3526,8201,-6235,6194,5918,11482,-4198.84160945004,7629.80392463823,5436.42856492462,11763.7056747163,-6569.4795429298,8546.88468679076,8322.78024172172,13718.3305242579,,,,,,,353.082,1026.426,1723.289,2949.337,4466.357,5989.069,5201.564,1855.013,5670.437,8584,8135,10004,9957,8988,15283,20752,25931,24902,20670,75110,25199,24558,42624,52818,81206.6081406801,83520.4049749907,92427.4785979427,101271.87733889,110280.614614555,119422.116526841,128961.061957288,138583.570476255,148219.948152472,158116.434044746,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total core Google revenue as reported - % change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,0.0622742618987155,0.0290258704146584,0.072835322394684,0.170614870904685,0.229805772372481,0.234836139779106,0.225567703952902,0.26469173962994,0.265682656826568,0.323460410557185,0.334065330771342,0.254028436018957,0.241399416909621,0.214713051185464,0.185802469135802,0.219293272864701,0.216627524659464,0.195457862094126,0.193302099600902,0.217125145292522,0.190641649293491,0.217288471808957,0.201323251417769,0.152543451964092,0.119195849546044,0.111062362895644,0.130242692005084,0.178202507871623,0.17377448139993,0.212839171884696,0.202195448460509,0.22199821838811,0.221799871649306,0.209767441860465,0.237005033183377,0.240139656230816,0.258424242424242,0.255555555555556,0.214892697681118,0.215109983603007,0.166730880369871,0.192516152739076,0.200326022525193,0.173108259496894,0.132639863507526,-0.0166135990139688,0.14010222474629,0.234899620184482,0.343910201899949,0.61579235971486,0.410304723539731,0.323860241133256,0.229544057562281,0.126131221719457,0.0610276728400749,0.00959840690341851,0.0261134228286601,0.0705890794288584,0.110012736641,0.134941089837997,0.154068809377105,0.135890836952442,0.150926420924987,0.11770362646275,0.120376463576652,0.137900922800972,0.159491548466035,0.179943816148193,0.214942908333333,0.216026074534245,0.198829371740105,0.181247993066988,0.166565710158032,0.163548602212198,0.179826568072617,0.178630650697898,,,,,,,4.0853678291255,2.33539776295312,1.17555701689162,0.924782305909621,0.727590346921754,0.564744542555119,0.313460792361763,0.0851097127624676,0.239759070428894,0.292759455680229,0.21461548608363,0.217289313640313,0.177663978302762,0.136179754852199,0.203803224472923,0.229883020205601,0.233562112696354,0.181826147274652,0.127705320128261,0.411500764270492,0.0978081564371578,0.0868277022726951,0.138662433229016,0.150900810815444,0.201587266631284,0.172547630250593,0.162849721461863,0.153444448988872,0.144865448625569,0.137023782836696,0.130136835224625,0.123743488776135,0.117774177115839,0.11240001274238,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total core Google revenue as reported - % change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,0.0349339563902575,0.0324524166364211,0.0287857326797549,-0.033662029741248,0.00254129606099118,0.0764077494115516,0.122550546677881,0.0151998265394362,0.00664206642066412,0.0683284457478006,0.15838594564919,0.0159952606635072,0.0525947521865888,0.0768889873698204,0.0888888888888888,0.00576341647770229,0.0299671207139502,0.0512586647209048,0.1196425472844,0.00356450987989154,0.0120454018994671,0.049362935835813,0.141995055983714,-0.0182721079773349,0.0346952010376136,0.035600125352554,0.0956242813048478,-0.046677346296194,0.0271758025263646,0.0534777458114741,0.142115127175368,-0.0502602091049744,0.061361504665054,0.0442325581395349,0.160928243730792,-0.050414364640884,0.050909090909091,0.0677431757016531,0.163870084977675,-0.0364136992234632,0.0485134527708213,0.033162874728236,0.164078245406046,-0.0747784906813321,0.071686067310603,0.0399291290057517,0.137682411911405,-0.106695604991861,-0.0695352170849632,0.20565579549312,0.232278604379183,-0.0278392913634926,0.118704125537838,0.0523270846800259,0.156746214564329,-0.0970992366412213,0.0246136654364735,-0.00850972232187697,0.100677357725931,-0.0823295813170629,0.069024316849843,0.0280011795614177,0.125396059614306,-0.0668636310972077,0.0521858975154894,0.0416086474239457,0.0929102279421761,-0.0646321616270512,0.0686437484761842,0.061372215539055,0.112188067926446,-0.0368875989163479,0.069596483605733,0.0463625846381932,0.0958773234294574,-0.0488585726905499,0.0668301687540085,0.061001126077697,0.0947665002227969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
