,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,300.784424583054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-536,304,218,-35,269,383,-53,-246,184,116,150,254,377,204,-129,598,36,272,775,146,84,649,768,1719,1412.89386919966,1873.20236101463,915.509195190178,5.22171196372801,445.355638470286,2568.51047350375,2193.0860284908,507.552660228037,,,,,,,,,,,,,,,,,,,,,,,-4348,-297,-962,3325,360,3787,4247,7453,20794.4226621866,18100.5645788882,11373.2858804216,20373.0954659828,23072.0705822403,22895.1717866384,31334.2318243091,39725.6888816068,60300.6841325917,62042.0877579376,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0410385259631492,-0.436994219653179,-0.585553997194951,-0.466887417218543,-0.283990345937249,-0.275154004106776,-0.00169204737732653,-0.316770186335404,-0.791011235955056,-1.27053824362606,-1.66949152542373,-1.60454545454545,-5.64516129032258,3.71204188481675,1.96708860759494,6.31954887218045,1.4224537037037,1.41888888888889,1.41126279863481,0.845916795069337,1.53846153846154,2.08952405567279,2.04285075379132,1.64735821519323,0.791798821262599,0.481614632885112,0.457559365983499,0.547807672456054,0.600274008995575,,,,,,,,,,,,,,,,,,,,,,,,0.0683072677092915,0.207104413347686,-0.593008739076155,-0.157756354075372,-1.97034339229969,2.27721179624665,1.21940445026178,1.53294674988475,0.526800603049956,0.216799249838868,0.319161065534049,0.27399436609443,0.213418203730735,0.240711090320866,0.245967553015711,0.299655249473001,0.237223598332542,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44891122278057,-0.175722543352601,-0.152875175315568,0.0289735099337749,-0.216411906677393,-0.393223819301848,0.089678510998308,0.381987577639752,-0.206741573033708,-0.164305949008499,-0.254237288135593,-0.577272727272727,-2.02688172043011,1.06806282722513,-0.326582278481013,2.24812030075188,0.0416666666666667,0.302222222222222,0.661262798634812,0.0749871597329224,0.040133779264214,0.298116674322462,0.271762208067941,0.478297161936561,0.26593146418213,0.278506083718137,0.10646574601333,0.000548810142960488,0.0467819039194664,0.257748455927105,0.174975243518577,0.0344646070028369,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444806369887803,0.475428145941921,0.504729935916997,0.432965299684543,0.564021720091084,0.607106051743306,0.647871948410623,0.613430307445781,0.439894144735741,0.346048297863304,0.377675436845618,0.453911574436889,0.483276945667141,,,,,,,,,,,,,,,,,,,,,,,,,,0.540914267122173,0.0508905852417303,0.556257344300823,0.418794990632088,0.481584388730938,0.583809341475145,0.420102955862114,0.226497124021435,0.349578572077084,0.355369057913362,0.32821809933245,0.407628417750727,0.477724527759242,0.681787251442647,0.669831826677836,,,,,,,,,,
,,,,,,,,Google Cloud (OLD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1194,-1730,-1426,-1208,-1243,-974,-591,-644,-890,-931,-858,-699,-480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4348,-4645,-5607,-3099,-2968,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% GAAP Operating Margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.456771231828615,-0.622974432841196,-0.474226804123711,-0.35075493612079,-0.32445836596189,-0.240672102792192,-0.127700950734659,-0.129058116232465,-0.160620826565602,-0.159938154956193,-0.136711281070746,-0.101776354105999,-0.0656185919343814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0317792119515564,-0.520856694326082,-0.429359062715369,-0.16135582630428,-0.112937595129376,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Y/Y Change in bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323.12865866725,3823.02330049004,3465.25853389053,2216.96819888325,1638.37539396288,807.339478359987,-90.1033033608711,272.817621264661,950.022346312205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-317.792119515564,-4890.77482374526,914.976316107133,2680.03236411089,484.18231174904,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Q/Q Change in bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1662.0320101258,1487.47628717484,1234.71868002922,262.965701588999,837.862631696981,1129.71152057533,-13.5716549780635,-315.627103331369,6.82671609408769,232.268738854474,349.349269647469,361.577621716174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-536,304,218,-35,269,383,-53,-246,-41,73,159,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4348,-297,-962,2508,131,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0410385259631492,-0.436994219653179,-0.585553997194951,-0.466887417218543,-0.283990345937249,-0.0441478439425052,0.451776649746193,0.0854037267080745,-0.460674157303371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0683072677092915,0.207104413347686,-0.447298020331728,-0.0422717005485641,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44891122278057,-0.175722543352601,-0.152875175315568,0.0289735099337749,-0.216411906677393,-0.393223819301848,0.089678510998308,0.381987577639752,0.0460674157303371,-0.0784103114930183,-0.185314685314685,-0.313304721030043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Other Bets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2026,-1121,-1116,-1103,-1136,-1145,-1398,-1288,-1450,-835,-1339,-1225,-1237,-1225,-813,-1194,-863,-1020,-1134,-1116,-1174,-1226,-1246,-1426,-3617,-1625,-1625,-1625,-1625,-1650,-1650,-1700,-1700,,,,,,,,,,,,,,,,,,,,,,,-3358,-4824,-4476,-4051,-4636,-4480,-4444,-7515,-6500,-6700,-6050,-5050,-3800,-2700,-1600,-500,600,1200,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Other Bets (OLD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2026,-1121,-1116,-1103,-1136,-1145,-1398,-1288,-1450,-1155,-1686,-1611,-1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3358,-4824,-4476,-5281,-6083,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Corporate Costs, Unalloacted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1002,-720,-614,-929,-1036,-990,-993,-1010,-1768,-338,-239,-83,-639,-3288,-1198,-1666,-3034,-2305,-2287,-3166,-2783,-3027,-3027,-4467,-5894,-5481.4579195275,-5862.94811575941,-6257.46493488575,-7260.79121396077,-7417.59778669016,-8186.1901019214,-8975.07548030553,-10142.5671977389,,,,,,,,,,,,,,,,,,,,,,,-7907,-5299,-3299,-3085,-1299,-9186,-10541,-16415,-24862.6621841334,-34721.430566656,-34560.1479659635,-39863.2108275747,-44984.3555100166,-49166.3518700821,-53324.8529776925,-56147.9271257443,-57133.7843166193,-55731.3918277044,,,,,,,,,,
,,,,,,,,% GAAP Operating Margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0217471513836137,-0.0174931363735756,-0.0160325874089354,-0.0201199835401642,-0.0182080213715772,-0.0178978197201432,-0.0160471881060116,-0.0155103043705274,-0.0234716229671424,-0.0049697842995986,-0.0034297194518189,-0.00120129682162913,-0.00840258783925942,-0.0471147921532664,-0.0160581202080317,-0.0217229734134797,-0.035152357780095,-0.0286196749400911,-0.0269877982582427,-0.0358680382471564,-0.0288486456789228,-0.0335461134383935,-0.0313912971336126,-0.0436460633537217,-0.0517798784130442,-0.05,-0.05,-0.051,-0.054,-0.058,-0.06,-0.062,-0.064,,,,,,,,,,,,,,,,,,,,,,,-0.0577916809799809,-0.0327387755858567,-0.0180740383614479,-0.0119742117785877,-0.00459276754019997,-0.0298834720261293,-0.0301155940551629,-0.0407485924793216,-0.0513646149450287,-0.0533646149450287,-0.0523646149450287,-0.0523646149450287,-0.0516146149450287,-0.0496146149450287,-0.0476146149450287,-0.0446146149450287,-0.0406146149450287,-0.0356146149450287,,,,,,,,,,
,,,,,,,,Y/Y Change in bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3913001203647,-4.04683346567538,-0.146006970762093,46.0967916963681,-52.6360159556518,129.280354205446,126.174686541927,143.090075488982,150.69035127883,-421.450078536678,-126.284007562128,-205.216765918506,-267.497699408356,184.951172131752,-109.296780502109,-141.450648336767,63.0371210117224,-49.2643849830238,-44.0349887536997,-77.780251065653,-229.312327341215,-164.538865616065,-186.087028663874,-73.5393664627831,-22.2012158695576,-80,-99.9999999999999,-110,-100,,,,,,,,,,,,,,,,,,,,,,,-577.916809799809,250.529053941242,146.647372244088,60.9982658286019,73.8144423838773,-252.907044859294,-2.32122029033544,-106.329984241587,-106.160224657071,-20,10,0,7.50000000000001,20,20,30,40,50,,,,,,,,,,
,,,,,,,,Q/Q Change in bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5401501003803,14.6054896464022,-40.8739613122874,19.1196216858696,3.10201651434024,18.5063161413155,5.36883735484283,-79.6131859661503,185.018386675438,15.400648477797,22.2842263018977,-72.0129101763028,-387.12204314007,310.566719452346,-56.6485320544798,-134.293843666153,65.3268284000387,16.3187668184847,-88.8023998891372,70.1939256823363,-46.9746775947075,21.5481630478087,-122.54766220109,-81.3381505932255,17.7987841304424,0,-9.99999999999994,-30,-40,-19.9999999999999,-20,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,106,-315,-107,46,-3,-17,-758,1430,99,156,-556,-2649,2090,-468,-1368,729,18,-879,383,-244,0,-1440,-1427,412.542080472503,-381.490196231912,-394.516819126343,-1003.32627907502,-156.80657272939,-768.592315231243,-788.885378384126,-1167.49171743333,,,,,,,,,,,,,,,,,,,,,,,-7907,2608,2000,214,1786,-7887,-1355,-5874,-8447.66218413343,-9858.76838252253,161.282600692444,-5303.06286161116,-5121.14468244197,-4181.99636006544,-4158.50110761044,-2823.07414805181,-985.85719087498,1402.39248891491,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0339321357285429,0.375,0.617263843648209,0.0871905274488698,0.706563706563707,-0.658585858585859,-0.759315206445116,-0.917821782178218,-0.638574660633484,8.72781065088758,4.01255230125523,19.0722891566265,3.74804381846635,-0.298965936739659,0.909015025041736,0.900360144057623,-0.0827290705339486,0.313232104121475,0.323567993003935,0.410928616550853,1.11785842615882,0.810854945334489,0.936884081849821,0.400820446582886,0.231895353573256,0.353216223783317,0.396258322654638,0.434298965107887,0.396895586012324,,,,,,,,,,,,,,,,,,,,,,,,-0.329834324016694,-0.377429703717683,-0.0648681418611701,-0.578930307941653,6.0715935334873,0.147507075985195,0.557252632577554,0.514630653922231,0.396529072772186,-0.004645044805479,0.153444448988872,0.128467942650006,0.0929655724229335,0.0845802250815542,0.0529410582572594,0.0175582116979516,-0.0245457657967001,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.281437125748503,-0.147222222222222,0.513029315960912,0.115177610333692,-0.0444015444015444,0.00303030303030294,0.0171198388721048,0.750495049504951,-0.808823529411765,-0.292899408284024,-0.652719665271967,6.69879518072289,4.14553990610329,-0.635644768856448,0.390651085141903,0.821128451380552,-0.240276862228082,-0.0078091106290672,0.384346305203323,-0.120972836386608,0.0876751706791232,0,0.475718533201189,0.319453772106559,-0.0699935664188162,0.0695964836057332,0.0672898363309569,0.160340695395896,0.0215963478508909,0.103617415952423,0.0963678302802868,0.130081548617081,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Corporate Costs, Unalloacted (OLD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1002,-720,-614,-929,-1036,-990,-993,-1010,-1768,-740,-773,-336,-830,-3476.75215357275,-559.53,-1112.0485,-1596.735,-1208.085,-847.42,-882.68,-964.69,-1353.51,-964.28,-1023.46,-1138.28,-1096.2915839055,-1172.58962315188,-1226.95390880113,-1344.59096554829,-1278.89617011899,-1364.3650169869,-1447.59281940412,-1584.7761246467,,,,,,,,,,,,,,,,,,,,,,,-7907,-5299,-3299,-4761,-2679,-6745.06565357275,-3902.875,-4479.53,-5382.54620849284,-6311.29180148259,-7339.08391341857,-8465.22560059618,-9691.5443049432,-11019.516367136,-12453.561352861,-13994.6084823516,-15642.811980419,-17401.0642463447,,,,,,,,,,
,,,,,,,,% GAAP Operating Margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0217471513836137,-0.0174931363735756,-0.0160325874089354,-0.0201199835401642,-0.0182080213715772,-0.0178978197201432,-0.0160471881060116,-0.0155103043705274,-0.0234716229671424,-0.010880592845275,-0.0110927746286862,-0.00486308110924564,-0.0109141594782243,-0.0498194814732364,-0.0075,-0.0145,-0.0185,-0.015,-0.01,-0.01,-0.01,-0.015,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,,,,,,,,,,,,,,,,,,,,,,,-0.0577916809799809,-0.0327387755858567,-0.0180740383614479,-0.0184794885827734,-0.00947192012332235,-0.0219427368574948,-0.0111504979743899,-0.0111199843112334,-0.0111199843112334,-0.0111199843112334,-0.0111199843112334,-0.0111199843112334,-0.0111199843112334,-0.0111199843112334,-0.0111199843112334,-0.0111199843112334,-0.0111199843112334,-0.0111199843112334,,,,,,,,,,
,,,,,,,,Y/Y Change in bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.3913001203647,-4.04683346567538,-0.146006970762093,46.0967916963681,-52.6360159556518,70.1722687486816,49.544134773254,106.472232612817,125.574634889181,-389.388886279614,35.9277462868623,-96.3691889075436,-75.8584052177572,348.194814732364,-25,45,85,0,0,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-577.916809799809,250.529053941242,146.647372244088,-4.05450221325539,90.0756845945109,-124.708167341724,107.922388831049,0.30513663156536,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
,,,,,,,,Q/Q Change in bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5401501003803,14.6054896464022,-40.8739613122874,19.1196216858696,3.10201651434024,18.5063161413155,5.36883735484283,-79.6131859661503,125.910301218674,-2.12181783411203,62.2969351944059,-60.5107836897864,-389.053219950122,423.194814732364,-70,-40,35,50,0,0,-50,50,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,106,-315,-107,46,-3,-17,-758,1028,-33,437,-494,-2646.75215357275,2917.22215357275,-552.5185,-484.6865,388.65,360.665,-35.26,-82.01,-388.82,389.23,-59.1800000000001,-114.82,41.9884160945005,-76.2980392463824,-54.3642856492461,-117.637056747163,65.694795429298,-85.4688468679076,-83.2278024172172,-137.183305242579,,,,,,,,,,,,,,,,,,,,,,,-7907,2608,2000,-1462,2082,-4066.06565357275,2842.19065357275,-576.654999999999,-903.016208492837,-928.745592989752,-1027.79211193598,-1126.14168717761,-1226.31870434702,-1327.97206219275,-1434.04498572503,-1541.04712949066,-1648.20349806731,-1758.25226592574,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0339321357285429,0.375,0.617263843648209,0.0871905274488698,0.706563706563707,-0.252525252525253,-0.221550855991944,-0.667326732673267,-0.530542986425339,3.69831372104426,-0.276157826649418,2.30966815476191,0.923777108433735,-0.652524843118726,0.51452111593659,-0.206257640741389,-0.395835877587702,0.120376463576652,0.137900922800972,0.159491548466035,0.179943816148193,-0.190038061111112,0.216026074534245,0.198829371740105,0.181247993066988,0.166565710158032,0.163548602212198,0.179826568072617,0.178630650697898,,,,,,,,,,,,,,,,,,,,,,,,-0.329834324016694,-0.377429703717683,0.443164595331919,-0.437303087586642,1.51775500319998,-0.421373311921328,0.147751337155302,0.201587266631284,0.172547630250593,0.162849721461863,0.153444448988872,0.144865448625569,0.137023782836696,0.130136835224625,0.123743488776135,0.117774177115839,0.11240001274238,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.281437125748503,-0.147222222222222,0.513029315960912,0.115177610333692,-0.0444015444015444,0.00303030303030294,0.0171198388721048,0.750495049504951,-0.581447963800905,0.0445945945945947,-0.565329883570505,1.4702380952381,3.18885801635271,-0.839065318640841,0.987468947152074,0.435850145025149,-0.243402944132871,-0.298542734989674,0.0416086474239457,0.0929102279421761,0.403051757559423,-0.287570834349211,0.061372215539055,0.112188067926446,-0.036887598916348,0.0695964836057332,0.0463625846381932,0.0958773234294574,-0.0488585726905501,0.0668301687540087,0.061001126077697,0.0947665002227969,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total Operating Income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9266,7977,6383,11213,15651,16437,19361,21031,21885,20094,19453,17135,18160,17415,21838,21343,23697,25472,27425,28521,30972,30606,31271,31228,35934,40108.0805088389,43177.3397040771,44405.9563102754,46706.8236446517,45837.0719249246,48814.0581088141,51705.0802232918,54887.5082793853,,,,,,,,,,,,,,,,,,,,,,,27524,34231,41224,78714,74842,84293,112390,129039,174398.200167843,201243.718536416,231976.004992324,267312.133594769,307039.997294334,350159.941873797,403496.044586766,468406.130083191,558197.170751858,654510.712730585,,,,,,,,,,
,,,,,,,,Check,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Core Google,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Core ""Google"" Revenue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17997,17178,17652,18533,21178,20091,21315,22254,25802,24618,25913,27655,32192,30996,32512,33594,39122,36169,38782,40344,45903,41024,38149,45995,56702,55116,61688,64936,75144,67571,69492,68883,75822,69499,74319,76396,85653,80044,84377,87880,96069,89784,96055,102002,113458,109083.37239055,116686.480315188,122091.456880113,133818.623554829,126909.934011899,135407.81869869,143685.598940412,157357.92946467,,,,,,,,,,,,,,,,,,55507,65674,74541,89462,110378,136224,161198,181870,256884,281768,305867,348370,401299,481679.93314068,563361.281115671,654029.859713614,753054.787052504,859939.976667059,976548.2694439,1101969.28696369,1235959.79300557,1378606.45810929,1529400.29588579,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-819,474,881,2645,-1087,1224,939,3548,-1184,1295,1742,4537,-1196,1516,1082,5528,-2953,2613,1562,5559,-4879,-2875,7846,10707,-1586,6572,3248,10208,-7573,1921,-609,6939,-6323,4820,2077,9257,-5609,4333,3503,8189,-6285,6271,5947,11456,-4374.62760945005,7603.10792463823,5404.97656492463,11727.1666747163,-6908.6895429298,8497.88468679077,8277.78024172172,13672.3305242579,,,,,,,,,,,,,,,,,,,10167,8867,14921,20916,25846,24974,20672,75014,24884,24099,42503,52929,80380.93314068,81681.3479749908,90668.5785979427,99024.9273388903,106885.189614555,116608.292776841,125421.017519788,133990.50604188,142646.665103722,150793.837776496,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.176751680835695,0.169577366398882,0.207511896668933,0.20077699239195,0.21833978657097,0.225324772286098,0.215716631480178,0.242697941943022,0.247655220525541,0.259078722885693,0.254659823254737,0.214753209184596,0.215270874751491,0.166892502258356,0.19285187007874,0.200928737274513,0.173329584377077,0.134230971273743,-0.016322005053891,0.140070394606385,0.235256954883123,0.34350624024961,0.617027969278356,0.411805631046853,0.325244259461747,0.225977937441034,0.126507586564648,0.060782924725884,0.00902267646119448,0.0285329505261134,0.0694612329476774,0.109069001059768,0.129658938039092,0.151728801853264,0.135335513125849,0.150322006387769,0.121606948968513,0.12168307430913,0.138402645270631,0.160696404187529,0.181005319093568,0.214953359067873,0.214788197545033,0.196951597812914,0.179455160101792,0.163421438397825,0.160441366754166,0.176868575509777,0.17590455860724,,,,,,,,,,,,,,,,,,,0.183166087160178,0.135015378993209,0.200171717578246,0.233797590038229,0.23415898095635,0.183330396993188,0.128239804464075,0.412459449057019,0.0968686255274753,0.0855278101132846,0.13895909006202,0.151933289318828,0.200301852585429,0.169575982628977,0.160942154949634,0.151407349172485,0.141935475947121,0.135600502291787,0.128432993477332,0.121591869779847,0.115413677622019,0.109381351646433,,,,,,,,,,
